customer_id,customer_acct_num,first_name,last_name,customer_address,customer_city,customer_state_province,customer_postal_code,customer_country,birthdate,marital_status,yearly_income,gender,total_children,num_children_at_home,education,acct_open_date,member_card,occupation,homeowner
5981,47005692124,Curtis,Medina,7514 Woodcrest Dr.,Orizaba,Veracruz,16774,Mexico,5/20/1918,M,$70K - $90K,M,0,0,Bachelors Degree,5/10/1992,Bronze,Professional,Y
5982,47007387280,Dorothy,Bishop,5846 Premier Place,Woodburn,OR,98453,USA,8/13/1939,S,$30K - $50K,M,2,0,Bachelors Degree,2/18/1992,Bronze,Professional,Y
5983,47015771900,James,Bowman,8796 Walnut Ave.,Altadena,CA,32892,USA,5/14/1968,S,$50K - $70K,F,2,0,Bachelors Degree,10/16/1994,Normal,Professional,N
5984,47048339200,Gwendolyn,Woodliff,38 First Ave.,Puyallup,WA,54441,USA,10/25/1930,S,$130K - $150K,M,1,0,Bachelors Degree,11/21/1993,Bronze,Professional,Y
5985,47089870600,Dorothy,Burgess,3242 Coralie Drive,Mexico City,Mexico,54041,Mexico,7/10/1942,S,$130K - $150K,M,4,0,Partial College,11/22/1990,Bronze,Professional,Y
5986,47091522812,Wesley,Hyde,4737 Delta View Ln.,Mexico City,Mexico,41752,Mexico,9/27/1967,M,$70K - $90K,M,4,4,Partial High School,5/7/1993,Golden,Professional,N
5987,47097938700,Judy,Whitesides,8196 Serpentine,Ladner,BC,80220,Canada,12/21/1963,M,$30K - $50K,M,1,1,Partial College,11/1/1991,Bronze,Skilled Manual,N
5988,47123247981,Gail,Behrendt,2601 D Bel Air Drive,Newport Beach,CA,60385,USA,3/18/1949,S,$10K - $30K,M,5,0,Partial High School,3/6/1993,Normal,Manual,N
5989,47125747799,Janet,Lancaster,8969 Juniper Drive,Arcadia,CA,65015,USA,10/19/1921,M,$110K - $130K,M,2,1,Graduate Degree,11/27/1990,Bronze,Professional,Y
5990,47128016948,Pembra,Kramp,973 Marvello Lane,Lakewood,CA,84049,USA,10/5/1951,M,$30K - $50K,F,4,3,High School Degree,3/17/1991,Golden,Skilled Manual,Y
5991,47143648900,Naldo,Pyles,252 Hemlock Drive,Bremerton,WA,53227,USA,3/15/1938,M,$50K - $70K,M,1,1,Partial College,8/8/1994,Bronze,Professional,Y
5992,47145381569,Duane,Szigethy,5165 Cambridge Drive,Renton,WA,38423,USA,7/3/1923,S,$30K - $50K,F,3,0,Partial College,4/23/1991,Bronze,Professional,N
5993,47158889174,Dorothy,Weidoff,4697 Pepperidge Way,Torrance,CA,74376,USA,5/3/1938,S,$50K - $70K,F,5,0,Bachelors Degree,6/19/1993,Bronze,Professional,Y
5994,47161104679,Laura,Avakian,9864 Bates Court,Ladner,BC,25733,Canada,6/23/1915,M,$10K - $30K,M,1,1,High School Degree,4/3/1992,Normal,Manual,N
5995,47173614501,Kathleen,Roybal,5586 P St.,Burlingame,CA,27848,USA,5/27/1939,M,$150K +,M,3,2,Graduate Degree,10/14/1991,Golden,Professional,Y
5996,47210022807,Leslie,Fedak,3663 Palm Avenue,Concord,CA,44367,USA,3/18/1935,M,$130K - $150K,F,3,3,Partial High School,5/18/1990,Bronze,Professional,Y
5997,47210130100,Kirk,Saylor,3704 D Bel Air Dr.,Richmond,CA,12643,USA,3/20/1964,S,$50K - $70K,F,3,0,Bachelors Degree,1/16/1993,Bronze,Professional,N
5998,47220697999,Geraldine,Tominello,4691 West Street,Santa Anita,DF,68031,Mexico,3/10/1946,M,$110K - $130K,M,3,2,High School Degree,8/4/1991,Bronze,Professional,Y
5999,47238363000,Evelyn,Clay,4985 Claudia Dr.,Yakima,WA,24702,USA,11/18/1949,M,$30K - $50K,F,2,2,High School Degree,2/26/1990,Bronze,Skilled Manual,N
6000,47241656780,Aaron,Carabellos,6226 Monterey Ave,N. Vancouver,BC,50311,Canada,12/27/1943,M,$70K - $90K,F,4,4,High School Degree,2/13/1993,Golden,Professional,Y
6001,47250068187,Debbie,Thomas,9430 La Vista Avenue,Tacoma,WA,23618,USA,6/9/1917,M,$90K - $110K,F,2,2,Graduate Degree,12/2/1991,Bronze,Professional,N
6002,47262266900,Mary,Wysocki,927 Live Oak Ave.,Edmonds,WA,37622,USA,3/23/1974,M,$130K - $150K,F,3,2,High School Degree,2/12/1991,Bronze,Professional,N
6003,47264160513,Melanie,Elmer,7040 Santa Fe Street,Corvallis,OR,76090,USA,6/25/1944,S,$10K - $30K,F,0,0,Partial High School,3/12/1992,Normal,Manual,Y
6004,47278698100,Gary,Ferrill,8790 Lay Brooke Way,Guadalajara,Jalisco,29963,Mexico,4/20/1962,S,$70K - $90K,F,4,0,Bachelors Degree,3/14/1992,Bronze,Professional,Y
6005,47304576039,Sara,Griffin,P.O. Box 5158,Richmond,BC,60885,Canada,8/18/1966,M,$30K - $50K,M,0,0,Partial College,10/16/1991,Bronze,Management,Y
6006,47308701276,Ashley,Bielawski,9817 Sanford St.,Newton,BC,79919,Canada,7/12/1970,S,$30K - $50K,F,5,0,Partial College,9/4/1990,Bronze,Management,N
6007,47333205938,Glenn,Carey,6440 Pacheco,Coronado,CA,95801,USA,8/19/1919,S,$10K - $30K,F,1,0,Partial High School,11/19/1991,Normal,Manual,N
6008,47350034117,Jeffrey,Baker,1354 Helene Court,Tacoma,WA,80997,USA,8/5/1936,S,$70K - $90K,M,3,0,Graduate Degree,4/4/1994,Bronze,Professional,N
6009,47366980314,Ronda,Carlsen,886 Panoramic Drive,Oregon City,OR,17951,USA,6/13/1925,S,$70K - $90K,M,2,0,Bachelors Degree,2/24/1993,Bronze,Management,Y
6010,47379087800,Doris,Thurlow,6053 Frisbie Court,Tixapan,DF,68308,Mexico,12/20/1922,S,$50K - $70K,M,1,0,Bachelors Degree,10/17/1991,Bronze,Management,N
6011,47381179900,Chris,Tropp,5840 Delta Fair Blvd.,Glendale,CA,70423,USA,10/5/1920,S,$30K - $50K,M,5,0,High School Degree,2/12/1992,Bronze,Manual,Y
6012,47384892106,Eddie,Campanile,3917 Fern Leaf Lane,Corvallis,OR,86941,USA,5/20/1948,M,$150K +,M,3,0,High School Degree,10/22/1993,Bronze,Management,N
6013,47390889500,Rena,Shaw,6613 Thornhill Place,Walla Walla,WA,28926,USA,5/27/1911,M,$10K - $30K,M,1,0,Partial High School,3/17/1994,Normal,Manual,Y
6014,47391635200,Carolyn,Herrera,4945 Noah Court,Burbank,CA,11607,USA,6/22/1941,M,$50K - $70K,F,1,0,Bachelors Degree,3/19/1993,Bronze,Professional,N
6015,47414106726,Joshua,Stratton,7895 Stanley Dollar Dr.,Victoria,BC,45044,Canada,10/28/1976,S,$150K +,M,2,0,High School Degree,2/20/1991,Bronze,Professional,Y
6016,47418510913,Clinton,Vecchio,6480 Croyden Dr.,Novato,CA,66594,USA,10/18/1944,S,$150K +,M,2,0,High School Degree,10/4/1991,Silver,Professional,Y
6017,47444292306,Julian,Jones,2341 Breaker Dr.,W. Linn,OR,66193,USA,9/14/1938,S,$10K - $30K,F,4,0,Partial High School,8/1/1992,Normal,Manual,Y
6018,47452585700,Estella,Tiedemann,3836 Carletto Drive,Milwaukie,OR,53904,USA,6/8/1969,S,$30K - $50K,F,3,0,High School Degree,6/8/1994,Bronze,Manual,N
6019,47467826000,Ann,Alconcher,7294 Kathleen Drive,San Gabriel,CA,19666,USA,5/8/1971,S,$150K +,F,1,0,Bachelors Degree,9/8/1992,Silver,Professional,N
6020,47468721900,Lillian,Burns,1700 C Street,Spring Valley,CA,72538,USA,11/27/1951,S,$130K - $150K,F,4,0,Graduate Degree,8/18/1991,Golden,Management,Y
6021,47473860979,Edna,Pellow,5412 Glenhaven Ave South,Lebanon,OR,77168,USA,3/6/1929,S,$50K - $70K,F,4,0,Partial College,9/7/1991,Bronze,Professional,Y
6022,47474697800,Janet,Budlong,72 Juliet Court,San Andres,DF,96202,Mexico,10/24/1965,S,$30K - $50K,M,3,0,High School Degree,4/18/1992,Bronze,Skilled Manual,N
6023,47480223200,Shelly,Birmingham,6694 Falcon Dr.,Redmond,WA,17349,USA,4/18/1934,S,$30K - $50K,F,4,0,High School Degree,5/14/1991,Golden,Skilled Manual,Y
6024,47497105000,Jerrie,Trent,5510 Chickpea Ct.,Downey,CA,25452,USA,4/12/1925,M,$10K - $30K,F,2,2,Partial High School,5/10/1992,Normal,Skilled Manual,Y
6025,47511079311,Wayne,Evans,2386 Juniper Drive,Novato,CA,38498,USA,10/17/1946,S,$30K - $50K,F,1,0,Partial High School,3/11/1994,Bronze,Skilled Manual,Y
6026,47515966296,Bruce,McNees,210 Stanley Dollar Dr.,Everett,WA,88855,USA,4/5/1917,M,$70K - $90K,F,4,4,Bachelors Degree,5/17/1993,Golden,Professional,Y
6027,47516223788,Nadine,Brehm,9995 Altura Drive,Acapulco,Guerrero,90970,Mexico,9/15/1947,M,$50K - $70K,M,1,0,Partial College,7/20/1992,Bronze,Professional,Y
6028,47522264122,Tori,Kidd,8073 Bermad Drive,Tlaxiaco,Oaxaca,81196,Mexico,1/27/1937,M,$30K - $50K,M,2,2,High School Degree,10/3/1992,Bronze,Skilled Manual,Y
6029,47522902488,Justin,Wilkerson,8113 Pepper Drive,Redmond,WA,49473,USA,8/4/1932,S,$50K - $70K,M,4,0,Bachelors Degree,10/22/1990,Bronze,Professional,Y
6030,47523412108,Gloria,Mason,6445 Heartwood Drive,Haney,BC,32154,Canada,12/16/1978,S,$30K - $50K,F,2,0,High School Degree,10/5/1992,Bronze,Skilled Manual,N
6031,47540181279,Brian,Derrickson,9395 Oak Grove Rd.,Burien,WA,39299,USA,1/19/1975,S,$30K - $50K,F,4,0,Bachelors Degree,11/6/1992,Bronze,Professional,N
6032,47540728400,Harold,Williams,637 Price Lane,Mexico City,Mexico,87141,Mexico,1/17/1917,M,$70K - $90K,M,3,2,Bachelors Degree,4/14/1994,Bronze,Management,N
6033,47541817426,Pauline,Ballard,3841 Turner Dr.,Merida,Yucatan,86740,Mexico,10/21/1955,S,$130K - $150K,M,3,0,Bachelors Degree,1/22/1991,Golden,Professional,N
6034,47551333900,Jeanne,Corsentino,5337 Pheasant Circle,Merida,Yucatan,74451,Mexico,1/2/1936,S,$30K - $50K,M,3,0,High School Degree,10/10/1992,Bronze,Skilled Manual,N
6035,47562239800,Alanna,Hicks,8795 Cunha Ct.,Lemon Grove,CA,13921,USA,11/10/1912,S,$30K - $50K,F,5,0,High School Degree,9/7/1992,Bronze,Manual,N
6036,47563135600,Betty,Setzer,3200 Vine Lane,Ladner,BC,93085,Canada,2/26/1924,M,$30K - $50K,F,1,1,Partial High School,4/15/1993,Bronze,Manual,N
6037,47568237185,Stan,Branagh,9568 Sunsine Drive,Concord,CA,97715,USA,2/3/1934,M,$30K - $50K,F,5,4,Partial College,5/12/1992,Golden,Clerical,Y
6038,47570377588,Erica,Wall,4228 Creekside Drive,Arcadia,CA,17750,USA,5/18/1932,S,$30K - $50K,F,3,0,Bachelors Degree,8/21/1991,Bronze,Professional,N
6039,47570753100,Linda,Fugere,851 Solano Drive,Lebanon,OR,87541,USA,10/20/1945,M,$70K - $90K,F,2,1,Graduate Degree,5/14/1991,Bronze,Management,Y
6040,47574953436,Laurie,Moon,5764 St. Dunstan Ct.,Santa Cruz,CA,18248,USA,6/11/1968,S,$10K - $30K,M,0,0,Partial High School,3/21/1990,Normal,Skilled Manual,N
6041,47579926252,Eileen,Spencer,5296 Birchwood,Orizaba,Veracruz,54201,Mexico,8/14/1951,S,$10K - $30K,F,2,0,Partial High School,8/20/1990,Normal,Skilled Manual,Y
6042,47595703000,Rebecca,Alvarez,464 Longview Road,Burnaby,BC,55592,Canada,1/10/1966,M,$30K - $50K,M,4,0,High School Degree,9/17/1993,Bronze,Skilled Manual,N
6043,47602424600,Chung Yu,Leigh,250 Piper Ridge Court,Lincoln Acres,CA,76732,USA,12/6/1946,M,$30K - $50K,F,4,4,Partial College,8/18/1990,Silver,Management,Y
6044,47631982564,W. Michael,Christiansen,8327 Roundhouse Place,Lemon Grove,CA,24192,USA,3/26/1910,S,$70K - $90K,M,5,0,Bachelors Degree,7/24/1992,Bronze,Professional,N
6045,47642609500,Karen,Dougherty,8367 Frisbie Ct.,Tlaxiaco,Oaxaca,91468,Mexico,7/28/1937,S,$50K - $70K,M,0,0,Bachelors Degree,6/25/1992,Golden,Management,N
6046,47642759700,Robert,Remine,9355 Armstrone Road,Metchosin,BC,47856,Canada,9/21/1957,M,$10K - $30K,F,2,1,Partial High School,3/5/1992,Normal,Skilled Manual,N
6047,47643955900,Alice,William,2306 El Pueblo Pl.,Olympia,WA,81294,USA,7/21/1916,S,$10K - $30K,M,3,0,Partial High School,11/3/1994,Bronze,Manual,N
6048,47647689600,Fran,Terry,891 Peachwillow Lane,Acapulco,Guerrero,38442,Mexico,3/16/1960,S,$70K - $90K,M,5,0,Bachelors Degree,12/9/1993,Bronze,Professional,N
6049,47648000717,Sherry,Abbott,4095 Minert Rd.,Everett,WA,34442,USA,8/20/1934,S,$30K - $50K,M,5,0,Partial College,6/12/1991,Bronze,Professional,Y
6050,47660344243,Raymond,Nielsen,5591 Garcia Ranch Road,Arcadia,CA,90154,USA,10/9/1959,S,$110K - $130K,F,2,0,High School Degree,8/13/1992,Bronze,Management,Y
6051,47673234900,Joshua,Pierce,1705 9th St.,Beaverton,OR,55915,USA,5/14/1967,S,$30K - $50K,F,3,0,Partial College,9/5/1994,Bronze,Professional,N
6052,47679162621,Victoria,Arch,3455 Mt. Etna Drive,Santa Fe,DF,97882,Mexico,4/28/1940,M,$130K - $150K,F,4,4,Partial High School,1/10/1992,Golden,Professional,Y
6053,47679210900,John,Valdez,4511 L St.,Downey,CA,40711,USA,11/1/1913,S,$10K - $30K,F,1,0,Partial High School,9/4/1993,Normal,Manual,N
6054,47689430117,Robert,Cordova,9170 Glen Ellen Court,Burnaby,BC,59745,Canada,3/25/1955,S,$30K - $50K,M,3,0,High School Degree,12/21/1991,Bronze,Manual,N
6055,47693405151,Nica,Wall,5793 West Road,Vancouver,BC,30537,Canada,4/24/1930,M,$50K - $70K,F,0,0,Bachelors Degree,6/12/1993,Silver,Professional,N
6056,47694043517,Judy,Weverstad,707 Willcrest Circle,Everett,WA,15732,USA,8/13/1915,S,$70K - $90K,F,2,0,Graduate Degree,2/27/1990,Bronze,Professional,N
6057,47698753476,Linda,Stidham,239 Crown Court,Milwaukie,OR,50071,USA,6/13/1930,M,$50K - $70K,F,4,1,Bachelors Degree,4/23/1992,Bronze,Professional,Y
6058,47744710445,Suzanne,Atencio,8062 Oakgrove,Metchosin,BC,14282,Canada,7/6/1977,S,$10K - $30K,M,4,0,Bachelors Degree,2/7/1991,Normal,Professional,N
6059,47757043200,Catherine,Castillo,7848 Silver Cypress Ct.,Arcadia,CA,35432,USA,6/10/1931,S,$150K +,M,3,0,High School Degree,5/21/1994,Silver,Professional,N
6060,47768614292,Josie,Mazza,3270 Temple Drive,Beaverton,OR,92769,USA,5/27/1927,S,$70K - $90K,M,2,0,High School Degree,4/12/1992,Bronze,Professional,N
6061,47785276200,Eddy,Vigil,5966 Krueger Dr.,Olympia,WA,61046,USA,5/27/1915,M,$30K - $50K,M,1,0,High School Degree,11/10/1991,Bronze,Skilled Manual,Y
6062,47790141701,Myra,Van Antwerp,4298 Chestnut Ave.,Altadena,CA,43726,USA,4/17/1967,M,$50K - $70K,M,2,2,Partial College,4/14/1992,Bronze,Manual,Y
6063,47794186472,Ayanaa,Maness,7248 Holiday Hills Dr.,Los Angeles,CA,77164,USA,1/25/1970,S,$30K - $50K,F,2,0,Partial High School,11/20/1992,Bronze,Skilled Manual,N
6064,47795436400,Vickie,Tamichi,8489 Seaview Ave.,San Jose,CA,98713,USA,5/18/1977,M,$70K - $90K,F,3,1,High School Degree,9/23/1994,Silver,Professional,Y
6065,47800961700,Wilma,Peterson,1694 Pinole Valley Rd.,Kirkland,WA,98312,USA,7/16/1939,M,$30K - $50K,F,1,0,High School Degree,11/23/1993,Bronze,Skilled Manual,Y
6066,47812913700,Paul,Stimson,3189 La Salle St.,Woodland Hills,CA,86024,USA,10/11/1942,M,$50K - $70K,M,2,0,High School Degree,1/6/1993,Silver,Manual,Y
6067,47834425000,Martin,Carlston,6647 McDermott St.,Santa Monica,CA,51785,USA,4/24/1924,S,$70K - $90K,M,2,0,Bachelors Degree,4/24/1993,Bronze,Management,N
6068,47841795682,Chelsea,Newman,1053 Rain Drop Circle,La Mesa,CA,56582,USA,11/8/1929,M,$30K - $50K,M,5,0,Partial High School,7/11/1994,Silver,Manual,Y
6069,47846929430,Andre,Downing,7421 Palisade Court,Woodburn,OR,10288,USA,6/16/1946,S,$50K - $70K,F,4,0,Bachelors Degree,8/20/1991,Normal,Management,N
6070,47850233912,Louis,Gonzales,9424 Pine Creek Way,Burien,WA,29322,USA,3/27/1938,S,$30K - $50K,M,4,0,High School Degree,4/23/1993,Bronze,Manual,N
6071,47873692512,Renee,Allen,8702 Nightingale Drive,Newton,BC,99113,Canada,3/7/1957,M,$50K - $70K,F,0,0,Partial College,9/22/1994,Bronze,Professional,Y
6072,47874261140,Janice,King,3616 Gonzalez Court,Lakewood,CA,84309,USA,4/20/1974,M,$30K - $50K,M,2,1,High School Degree,2/8/1993,Bronze,Manual,Y
6073,47879593372,Sharon,Donnelly,493 Terry Lynn Lane,San Jose,CA,47555,USA,2/28/1963,M,$30K - $50K,F,2,2,Partial College,11/1/1993,Bronze,Professional,N
6074,47885665900,Marsha,Buck,8316 Elkwood Drive,Anacortes,WA,17711,USA,10/19/1972,M,$30K - $50K,M,1,1,High School Degree,5/9/1994,Bronze,Manual,N
6075,47889040112,Joyce,Zak,8102 Contuti Avenue,Merida,Yucatan,19826,Mexico,6/20/1958,M,$70K - $90K,F,3,2,Bachelors Degree,8/5/1991,Bronze,Management,Y
6076,47890359759,Lydia,Garcia,6180 E. 6th Street,Acapulco,Guerrero,36344,Mexico,12/7/1916,M,$30K - $50K,M,2,2,High School Degree,3/17/1992,Bronze,Manual,N
6077,47907847762,Kit,Taylor,6220 Boxer Blvd,Grossmont,CA,46212,USA,11/15/1948,M,$30K - $50K,F,4,4,High School Degree,7/12/1993,Golden,Skilled Manual,Y
6078,47913619875,J. Thomas,Stellini,7207 St. Andrews Way,Westminster,BC,86301,Canada,7/2/1962,S,$110K - $130K,M,5,0,Partial High School,2/14/1990,Bronze,Management,N
6079,47922117100,James,Barrier,7502 Baltic Sea Ct.,Lebanon,OR,93446,USA,11/8/1927,M,$70K - $90K,F,3,1,Bachelors Degree,6/17/1992,Bronze,Management,Y
6080,47939894800,Antone,Caldwell,8743 Clark Creek Rd.,Santa Anita,DF,42289,Mexico,12/25/1966,M,$10K - $30K,M,3,1,Partial High School,11/18/1991,Normal,Skilled Manual,N
6081,47961953282,L. Albert,Cox,1948 Bayter Court,Orizaba,Veracruz,15596,Mexico,10/21/1960,M,$30K - $50K,M,4,4,High School Degree,9/15/1992,Golden,Skilled Manual,Y
6082,47971566300,Heather,Tresca,4689 Deerwood Court,Salem,OR,29599,USA,8/15/1921,M,$10K - $30K,F,4,3,Partial High School,10/6/1991,Normal,Skilled Manual,Y
6083,47975863218,Peter,Tsubota,804 Seaview Dr.,Lincoln Acres,CA,68068,USA,7/18/1963,M,$150K +,M,3,3,Partial College,10/21/1993,Golden,Professional,Y
6084,47984853982,Jodie,Brigandi,2553 Croyden Dr.,Milwaukie,OR,21941,USA,1/9/1942,M,$30K - $50K,F,1,0,High School Degree,9/5/1991,Bronze,Manual,Y
6085,47987015843,Bradley,Varadi,8921 Jill Ave.,San Carlos,CA,52863,USA,5/16/1921,S,$30K - $50K,M,5,0,High School Degree,1/4/1993,Silver,Skilled Manual,N
6086,47988147735,Chaillot,Retinski,3581 Schenone Court,Santa Monica,CA,71897,USA,11/7/1957,M,$30K - $50K,M,4,0,Partial High School,8/16/1994,Bronze,Skilled Manual,N
6087,47989344000,Melissa,Pyle,204 Heathrow Court,Woodburn,OR,42689,USA,8/12/1938,M,$30K - $50K,M,4,3,High School Degree,3/20/1993,Normal,Skilled Manual,Y
6088,47992777200,Frances,Kelly,5117 C Street,Mill Valley,CA,27885,USA,6/21/1917,S,$10K - $30K,F,1,0,Partial High School,4/3/1990,Normal,Skilled Manual,N
6089,48001376390,Freddy,Quintana,4649 Peachwillow,Issaquah,WA,63838,USA,11/27/1938,S,$10K - $30K,M,4,0,Partial High School,2/4/1993,Normal,Skilled Manual,N
6090,48005281686,Christopher,Snodgrass,9816 Ban Bridge Pl.,Pomona,CA,15196,USA,5/15/1979,M,$30K - $50K,M,3,2,High School Degree,4/10/1992,Bronze,Skilled Manual,N
6091,48032624125,Delores,Crill,9602 C St.,Coronado,CA,90017,USA,11/24/1939,M,$30K - $50K,F,5,4,High School Degree,3/3/1990,Golden,Skilled Manual,Y
6092,48038042200,Patricia,Ashcraft,7680 Ashwood Dr,Lincoln Acres,CA,75372,USA,2/9/1929,M,$30K - $50K,F,1,1,High School Degree,5/12/1994,Bronze,Skilled Manual,Y
6093,48044468800,Michael,Dandurand,377 Trees Drive,Acapulco,Guerrero,74813,Mexico,9/14/1923,M,$10K - $30K,M,3,1,Partial High School,9/15/1993,Normal,Manual,Y
6094,48053282500,Karl,Charlesworth,8707 Goen Road,Sooke,BC,31201,Canada,5/9/1912,M,$30K - $50K,M,1,0,High School Degree,8/26/1991,Bronze,Skilled Manual,N
6095,48059161901,Christopher,Wall,1658 Stonyhill Circle,Glendale,CA,64639,USA,6/13/1978,M,$70K - $90K,M,2,2,High School Degree,6/15/1994,Normal,Professional,Y
6096,48066875900,Charles,Borge,244 Willow Pass Road,Burbank,CA,86188,USA,2/27/1979,M,$30K - $50K,M,2,0,Partial High School,2/10/1991,Bronze,Manual,Y
6097,48101025819,Donna,Ragland,3448 Sun View Terr.,Shawnee,BC,85788,Canada,11/4/1947,M,$70K - $90K,M,2,2,Graduate Degree,8/5/1993,Bronze,Professional,Y
6098,48149337800,Daniel,Ortega,4943 Tupelo Drive,Bremerton,WA,73499,USA,5/23/1940,S,$30K - $50K,F,1,0,High School Degree,3/9/1993,Golden,Skilled Manual,Y
6099,48149471879,Barbara,Merrick,1058 Kirker Pass Road,Westminster,BC,39260,Canada,12/20/1974,S,$90K - $110K,M,3,0,High School Degree,2/6/1993,Bronze,Professional,Y
6100,48155152797,Diana,Redmer,2807 th Avenue,Hidalgo,Zacatecas,92132,Mexico,3/9/1915,M,$30K - $50K,M,4,0,High School Degree,11/24/1991,Bronze,Manual,Y
6101,48155217170,Richard,Fox,9175 Benton Street,Edmonds,WA,96763,USA,3/12/1926,S,$30K - $50K,F,3,0,High School Degree,11/21/1994,Bronze,Skilled Manual,N
6102,48161289700,Richard,Cobb,3835 Chrisland Court,National City,CA,16797,USA,6/28/1924,M,$50K - $70K,M,1,0,Bachelors Degree,4/3/1993,Bronze,Professional,Y
6103,48191142678,Mark,Keseloff,458 Arlington Way,Tlaxiaco,Oaxaca,13882,Mexico,11/3/1937,S,$30K - $50K,M,5,0,High School Degree,1/23/1993,Bronze,Skilled Manual,N
6104,48203931450,Jeanette,Campbell,8026 Sequoia Drive,San Andres,DF,98076,Mexico,7/21/1960,M,$50K - $70K,F,2,0,High School Degree,9/4/1992,Bronze,Manual,N
6105,48212847113,Michelle,Lane,4903 Franklin Canyon Road,Yakima,WA,35030,USA,9/23/1943,S,$30K - $50K,M,0,0,High School Degree,4/2/1992,Bronze,Manual,Y
6106,48217090368,Jules,Van Gemeren,2726 Rising Dawn Way,Issaquah,WA,85387,USA,3/20/1958,M,$10K - $30K,M,4,4,Partial High School,10/23/1991,Normal,Manual,Y
6107,48218367099,Stan,Martin,P.O. Box #2513,Bremerton,WA,33303,USA,5/26/1950,M,$50K - $70K,F,5,2,Bachelors Degree,6/13/1991,Bronze,Management,Y
6108,48218420743,Lillian,Reynolds,590 Raven Court,Bellingham,WA,23530,USA,4/8/1972,M,$50K - $70K,M,4,4,Bachelors Degree,8/4/1993,Silver,Professional,Y
6109,48241214200,Dennis,Messer,631 Elliott Dr.,San Francisco,CA,90805,USA,8/10/1928,M,$50K - $70K,M,5,4,High School Degree,5/21/1993,Golden,Manual,N
6110,48254888057,Laura,Frankmore,8961 Abbey Court,Concord,CA,73486,USA,11/3/1949,M,$30K - $50K,M,3,3,High School Degree,4/12/1994,Golden,Skilled Manual,Y
6111,48255553200,Elizabeth,Ragulsky,7847 Delta Fair Blvd.,Camacho,Zacatecas,79252,Mexico,8/4/1977,S,$50K - $70K,M,4,0,Partial College,9/26/1991,Golden,Clerical,Y
6112,48259056210,Patsy,Misiaszek,9088 Creed Ave,Lake Oswego,OR,29474,USA,4/26/1952,M,$10K - $30K,M,0,0,Partial High School,2/15/1991,Silver,Manual,Y
6113,48265713500,Wallace,Jones,2293 Boxer Blvd,Spokane,WA,29073,USA,10/27/1952,S,$130K - $150K,F,0,0,High School Degree,4/7/1992,Bronze,Management,N
6114,48269597300,Catherine,Kowalewski,3788 Canyon Creek Drive,Spokane,WA,16784,USA,11/17/1977,S,$30K - $50K,F,2,0,Graduate Degree,9/19/1990,Bronze,Professional,Y
6115,48270493100,James,Bond,7246 Ptarmigan Drive,Renton,WA,55253,USA,6/22/1915,S,$50K - $70K,F,1,0,Bachelors Degree,2/3/1991,Bronze,Management,N
6116,48281399000,Douglas,Johnson,1652 Buskirk Ave,Berkeley,CA,35418,USA,8/22/1940,M,$30K - $50K,F,2,2,High School Degree,8/19/1990,Bronze,Skilled Manual,Y
6117,48281790614,Nancy,Alencastre,8020 Gladstone Drive,Langley,BC,40048,Canada,7/6/1925,S,$30K - $50K,F,4,0,High School Degree,4/13/1992,Bronze,Manual,Y
6118,48282965421,David,Travierso,24 Jennifer Way,Oak Bay,BC,59082,Canada,7/19/1955,M,$50K - $70K,M,1,1,Bachelors Degree,4/19/1992,Normal,Professional,Y
6119,48285282900,Denise,Baldwin,9301 Eureka Lane,Lemon Grove,CA,29874,USA,8/18/1930,S,$30K - $50K,F,4,0,Partial High School,1/20/1991,Silver,Manual,N
6120,48292648196,Scott,McCarthy,4215 Arleda Lane,Coronado,CA,15070,USA,1/7/1915,M,$50K - $70K,M,0,0,Bachelors Degree,6/25/1992,Normal,Professional,N
6121,48332543373,Kathy,Tran,3748 Moss Hollow Court,Kirkland,WA,51023,USA,2/18/1942,M,$30K - $50K,M,2,0,High School Degree,8/21/1994,Bronze,Skilled Manual,N
6122,48340590000,Jeannet,Thompson,8915 Woodside Way,Cliffside,BC,23812,Canada,11/27/1977,M,$130K - $150K,F,2,2,Partial College,6/5/1993,Normal,Professional,Y
6123,48347579800,Geetha,Jones,8701 Tuolumne Way,Altadena,CA,44962,USA,10/4/1931,M,$30K - $50K,F,1,1,High School Degree,1/3/1992,Bronze,Manual,Y
